#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,G2,G2,G2,G2,G2,G2,G2,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,#,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,r ,#,#
#,#,#,r ,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,|,r ,r ,#,#
#,#,#,r ,|,#,#,#,#,#,#,#,#,#,#,#,#,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,r ,*,|,|,|,*,r ,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,r ,#,#,#
#,#,#,r ,|,#,D,D,D,D,D,D,D,D,D,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,r ,*,|,*,|,*,r ,Ds,Ds,Ds,Ds,Ds,#,#,#,#,#,#,Ds,Ds,|,|,|,|,|,|,|,|,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,r ,#,#,#
#,#,#,#,r ,#,D,D,D,D,D,D,D,D,D,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,r ,*,|,*,|,*,r ,Ds,Ds,Ds,Ds,Ds,#,w,w,w,w,#,#,Ds,#,#,#,#,#,#,#,#,|,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,r ,#,#,#
#,#,#,#,r ,|,#,D,#,#,#,#,#,#,#,#,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,r ,*,|,*,|,*,r ,Ds,Ds,Ds,Ds,Ds,#,w,w,w,w,w,#,e,#,e,e,e,e,e,e,#,Ds,|,|,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,r ,#,#,#
#,#,#,#,r ,|,|,D(D2),D,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,r ,*,|,|,|,*,r ,Ds,Ds,Ds,Ds,Ds,#,w,w,w,w,w,#,e,#,e,e,e,e,e,e,#,Ds,Ds,Ds,|,|,Ds,Ds,Ds,Ds,|,r ,#,#,#,#
#,#,#,#,#,r ,|,#,D,D,#,Ds,Ds,Ds,#,#,#,#,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,r ,*,|,*,|,*,r ,Ds,Ds,Ds,Ds,Ds,#,w,w,w,w,w,#,|,#,e,e,e,e,e,#,#,Ds,Ds,Ds,Ds,Ds,|,|,Ds,Ds,|,r ,#,#,#,#
#,#,#,#,#,r ,|,#,D,D,#,Ds,Ds,Ds,#,D,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,r ,*,|,*,|,*,r ,Ds,Ds,Ds,Ds,Ds,#,#,#,w(D),#,w,#,Ds,#,#,e,e,e,e,#,#,#,#,S,#,#,|,|,|,Ds,|,r ,#,#,#,#
#,#,#,#,#,r ,|,#,D,D,D(D1),Ds,Ds,Ds,#,#,#,#,D,#,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,r ,*,|,|,|,*,r ,r ,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,#,#,#,Ds,Ds,#,#,e,e,e,#,#,#,S,S,S,#,#,#,|,|,|,r ,#,#,#,#
#,#,#,#,#,r ,|,#,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,#,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,|,|,|,|,|,|,|,r ,r ,r ,r ,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,#,#,e,e,#,#,S,S,S,S,S,S,#,#,|,|,r ,#,#,#,#
#,#,#,#,#,r ,|,#,D,D,D,#,Ds,Ds,Ds,Ds,Ds,#,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,|,*,*,*,*,*,*,*,*,|,|,|,r ,r ,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,#,e(D),#,#,C,C,S,S,S,S,S,S,#,#,|,r ,#,#,#,#
#,#,#,#,#,r ,|,#,#,D,D,#,Ds,Ds,Ds,Ds,Ds,#,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,|,|,*,*,|,|,|,|,|,|,|,|,*,*,*,|,|,r ,r ,r ,r ,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,#,C,C,S,S,S,A,S,S,S,#,|,r ,#,#,#,#
#,#,#,#,#,#,r ,|,#,D,D,#,#,#,#,#,#,#,D,D,#,Ds,Ds,Ds,Ds,Ds,Ds,Ds,Ds,|,*,*,*,|,|,|,Ds,Ds,|,Ds,Ds,Ds,|,|,|,|,*,*,|,|,|,|,r ,Ds,Ds,Ds,Ds,Ds,Ds,|,*,#,#,S,S,S,S,S,S,S,#,#,r ,#,#,#,#,#
#,#,#,#,#,#,r ,|,#,D,D,D,D,D,D,D,D,D,D,D,#,Ds,Ds,Ds,Ds,Ds,|,|,|,*,|,|,|,Ds,Ds,Ds,Ds,Ds,|,Ds,Ds,Ds,Ds,Ds,Ds,|,|,|,*,*,*,*,|,r ,r ,r ,Ds,Ds,Ds,|,r ,*,#,#,S,S,S,S,S,#,#,|,r ,#,#,#,#,#
